case:concept:name;concept:name;concept:flops;concept:operation;concept:kernel;timestamp:start;timestamp:end
algorithm4_212;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670756983362974e9;1.670756983369685e9
algorithm4_212;gemm_2.01e+09;2.01e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670756983369685e9;1.670756983375919e9
algorithm1_20;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670756983380551e9;1.670756983386774e9
algorithm1_20;gemm_1.99e+09;1.99e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670756983386774e9;1.670756983393022e9
algorithm1_20;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670756983393022e9;1.670756983399111e9
algorithm2_20;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670756983403756e9;1.670756983409921e9
algorithm2_20;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670756983409921e9;1.670756983416149e9
algorithm2_20;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670756983416149e9;1.670756983422277e9
algorithm3_219;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670756983426912e9;1.670756983433066e9
algorithm3_219;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670756983433066e9;1.670756983439236e9
algorithm3_219;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670756983439236e9;1.670756983445396e9
algorithm5_210;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670756983449726e9;1.670756983455903e9
algorithm5_210;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670756983455903e9;1.670756983462419e9
algorithm5_210;gemm_2.01e+09;2.01e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670756983462419e9;1.670756983468548e9
algorithm4_213;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.67075698347283e9;1.67075698347902e9
algorithm4_213;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.67075698347902e9;1.670756983485174e9
